varId,subCategoryId,applies_to_tabs,category,subcategory,section,question,label,dataType,lookupGroupId,associationSpecific
11571,2,True,Students,Enrollment on Opening Day,International Enrollment,Grade level of oldest international student: F-1 Visa,Students -> Enrollment on Opening Day -> International Enrollment -> Grade level of oldest international student: F-1 Visa,choiceSingle,7,False
11572,2,True,Students,Enrollment on Opening Day,International Enrollment,Grade level of oldest international student: J-1 Visa,Students -> Enrollment on Opening Day -> International Enrollment -> Grade level of oldest international student: J-1 Visa,choiceSingle,7,False
11573,2,True,Students,Enrollment on Opening Day,International Enrollment,Grade level of oldest international student: Other Visas,Students -> Enrollment on Opening Day -> International Enrollment -> Grade level of oldest international student: Other Visas,choiceSingle,7,False
11574,2,True,Students,Enrollment on Opening Day,International Enrollment,Has cap for International Students accepted each year: F-1 Visa,Students -> Enrollment on Opening Day -> International Enrollment -> Has cap for International Students accepted each year: F-1 Visa,choiceSingle,1,False
11575,2,True,Students,Enrollment on Opening Day,International Enrollment,Has cap for International Students accepted each year: J-1 Visa,Students -> Enrollment on Opening Day -> International Enrollment -> Has cap for International Students accepted each year: J-1 Visa,choiceSingle,1,False
11576,2,True,Students,Enrollment on Opening Day,International Enrollment,Has cap for International Students accepted each year: Other Visas,Students -> Enrollment on Opening Day -> International Enrollment -> Has cap for International Students accepted each year: Other Visas,choiceSingle,1,False
4040,2,True,Students,Enrollment on Opening Day,International Enrollment,Cap for International Students accepted each year: F-1 Visa,Students -> Enrollment on Opening Day -> International Enrollment -> Cap for International Students accepted each year: F-1 Visa,integer,,False
4041,2,True,Students,Enrollment on Opening Day,International Enrollment,Cap for International Students accepted each year: J1 Visa,Students -> Enrollment on Opening Day -> International Enrollment -> Cap for International Students accepted each year: J1 Visa,integer,,False
4042,2,True,Students,Enrollment on Opening Day,International Enrollment,Cap for International Students accepted each year: Other Visas,Students -> Enrollment on Opening Day -> International Enrollment -> Cap for International Students accepted each year: Other Visas,integer,,False
1927,2,True,Students,Enrollment on Opening Day,Newly Enrolled Students,Day,Students -> Enrollment on Opening Day -> Newly Enrolled Students -> Day,integer,,False
4124,2,True,Students,Enrollment on Opening Day,Newly Enrolled Students,5-Day Boarding,Students -> Enrollment on Opening Day -> Newly Enrolled Students -> 5-Day Boarding,integer,,False
4125,2,True,Students,Enrollment on Opening Day,Newly Enrolled Students,7-Day Boarding,Students -> Enrollment on Opening Day -> Newly Enrolled Students -> 7-Day Boarding,integer,,False
1926,2,True,Students,Enrollment on Opening Day,Newly Enrolled Students,Total Boarding,Students -> Enrollment on Opening Day -> Newly Enrolled Students -> Total Boarding,integer,,False
1928,2,True,Students,Enrollment on Opening Day,Newly Enrolled Students,Total New Students,Students -> Enrollment on Opening Day -> Newly Enrolled Students -> Total New Students,integer,,False
1710,2,True,Students,Enrollment on Opening Day,Other Information,Number of faculty/staff children at school,Students -> Enrollment on Opening Day -> Other Information -> Number of faculty/staff children at school,integer,,False
3176,2,True,Students,Enrollment on Opening Day,Other Information,Number of children at Home Stays,Students -> Enrollment on Opening Day -> Other Information -> Number of children at Home Stays,integer,,False
3542,2,True,Students,Enrollment on Opening Day,Other Information,School has a target enrollment number,Students -> Enrollment on Opening Day -> Other Information -> School has a target enrollment number,choiceSingle,1,False
3543,2,True,Students,Enrollment on Opening Day,Other Information,Target enrollment number,Students -> Enrollment on Opening Day -> Other Information -> Target enrollment number,integer,,False
3544,2,True,Students,Enrollment on Opening Day,Other Information,School is subject to enrollment capacity regulations,Students -> Enrollment on Opening Day -> Other Information -> School is subject to enrollment capacity regulations,choiceSingle,1,False
3545,2,True,Students,Enrollment on Opening Day,Other Information,Mandated enrollment capacity,Students -> Enrollment on Opening Day -> Other Information -> Mandated enrollment capacity,integer,,False
3382,2,True,Students,Enrollment on Opening Day,Part-time/Other School Enrollment,Part Time Enrollment: Preschool: Total,Students -> Enrollment on Opening Day -> Part-time/Other School Enrollment -> Part Time Enrollment: Preschool: Total,integer,,False
14304,2,True,Students,Enrollment on Opening Day,Part-time/Other School Enrollment,Part Time Enrollment: Kindergarten: Day,Students -> Enrollment on Opening Day -> Part-time/Other School Enrollment -> Part Time Enrollment: Kindergarten: Day,integer,,False
14369,2,True,Students,Enrollment on Opening Day,Part-time/Other School Enrollment,Other Enrollment,Students -> Enrollment on Opening Day -> Part-time/Other School Enrollment -> Other Enrollment,integer,,False
14370,2,True,Students,Enrollment on Opening Day,Part-time/Other School Enrollment,Total,Students -> Enrollment on Opening Day -> Part-time/Other School Enrollment -> Total,integer,,False
6399,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 2 Yrs: 5-Day Full Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 2 Yrs: 5-Day Full Time: Total,integer,,False
6400,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 2 Yrs: 5-Day Half Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 2 Yrs: 5-Day Half Time: Total,integer,,False
6401,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 2 Yrs: Less than 5-Day Half Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 2 Yrs: Less than 5-Day Half Time: Total,integer,,False
6403,,False,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 2 Yrs: Total: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 2 Yrs: Total: Total,integer,,False
6404,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 3 Yrs: 5-Day Full Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 3 Yrs: 5-Day Full Time: Total,integer,,False
6405,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 3 Yrs: 5-Day Half Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 3 Yrs: 5-Day Half Time: Total,integer,,False
6406,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 3 Yrs: Less than 5-Day Half Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 3 Yrs: Less than 5-Day Half Time: Total,integer,,False
6408,,False,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 3 Yrs: Total: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 3 Yrs: Total: Total,integer,,False
6409,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 4 Yrs: 5-Day Full Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 4 Yrs: 5-Day Full Time: Total,integer,,False
6410,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 4 Yrs: 5-Day Half Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 4 Yrs: 5-Day Half Time: Total,integer,,False
6411,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 4 Yrs: Less than 5-Day Half Time: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 4 Yrs: Less than 5-Day Half Time: Total,integer,,False
6413,,False,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: 4 Yrs: Total: Total,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: 4 Yrs: Total: Total,integer,,False
6414,2,True,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: Totals: All students: 5 Day Full,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: Totals: All students: 5 Day Full,integer,,False
6415,,False,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: Totals: All students: 5 Day-Half,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: Totals: All students: 5 Day-Half,integer,,False
6416,,False,Students,Enrollment on Opening Day,Preschool Enrollment,Preschool Enrollment: Totals: All students: Less than 5 Day,Students -> Enrollment on Opening Day -> Preschool Enrollment -> Preschool Enrollment: Totals: All students: Less than 5 Day,integer,,False
14365,2,True,Students,Enrollment on Opening Day,Total Full-Time Day and Boarding Students (including Preschool),Full Time Enrollment: Day: Total,Students -> Enrollment on Opening Day -> Total Full-Time Day and Boarding Students (including Preschool) -> Full Time Enrollment: Day: Total,integer,,False
14366,2,True,Students,Enrollment on Opening Day,Total Full-Time Day and Boarding Students (including Preschool),Full Time Enrollment: 5-Day Boarding: Total,Students -> Enrollment on Opening Day -> Total Full-Time Day and Boarding Students (including Preschool) -> Full Time Enrollment: 5-Day Boarding: Total,integer,,False
14367,2,True,Students,Enrollment on Opening Day,Total Full-Time Day and Boarding Students (including Preschool),Full Time Enrollment: 7-Day Boarding: Total,Students -> Enrollment on Opening Day -> Total Full-Time Day and Boarding Students (including Preschool) -> Full Time Enrollment: 7-Day Boarding: Total,integer,,False
14368,2,True,Students,Enrollment on Opening Day,Total Full-Time Day and Boarding Students (including Preschool),Full Time Enrollment: Boarding: Total,Students -> Enrollment on Opening Day -> Total Full-Time Day and Boarding Students (including Preschool) -> Full Time Enrollment: Boarding: Total,integer,,False
2319,2,True,Students,Enrollment on Opening Day,Total Full-Time Day and Boarding Students (including Preschool),"Full Time Enrollment: Total, Day and Boarding: Total Full-Time Students","Students -> Enrollment on Opening Day -> Total Full-Time Day and Boarding Students (including Preschool) -> Full Time Enrollment: Total, Day and Boarding: Total Full-Time Students",integer,,False
1673,2,True,Students,Enrollment on Opening Day,Total School Enrollment,Total Day Enrollment: Total,Students -> Enrollment on Opening Day -> Total School Enrollment -> Total Day Enrollment: Total,integer,,False
3548,2,True,Students,Enrollment on Opening Day,Total School Enrollment,Total 5 Day Boarding Enrollment: Total,Students -> Enrollment on Opening Day -> Total School Enrollment -> Total 5 Day Boarding Enrollment: Total,integer,,False
3551,2,True,Students,Enrollment on Opening Day,Total School Enrollment,Total 7 Day Boarding Enrollment: Total,Students -> Enrollment on Opening Day -> Total School Enrollment -> Total 7 Day Boarding Enrollment: Total,integer,,False
1671,2,True,Students,Enrollment on Opening Day,Total School Enrollment,Total Boarding Enrollment: Total,Students -> Enrollment on Opening Day -> Total School Enrollment -> Total Boarding Enrollment: Total,integer,,False
1501,2,True,Students,Enrollment on Opening Day,Total School Enrollment,Total Enrollment: Total,Students -> Enrollment on Opening Day -> Total School Enrollment -> Total Enrollment: Total,integer,,False
13043,3,True,Students,Student Diversity,International Student Citizenship,Citizenship of International Students,Students -> Student Diversity -> International Student Citizenship -> Citizenship of International Students,string,,False
4160,3,True,Students,Student Diversity,Newly Enrolled Students,Newly Enrolled Students of Color,Students -> Student Diversity -> Newly Enrolled Students -> Newly Enrolled Students of Color,integer,,False
13664,3,True,Students,Student Diversity,Student Ethnicity - International,Latinx/Hispanic: Total,Students -> Student Diversity -> Student Ethnicity - International -> Latinx/Hispanic: Total,integer,,False
13665,3,True,Students,Student Diversity,Student Ethnicity - International,Not Latinx/Hispanic: Total,Students -> Student Diversity -> Student Ethnicity - International -> Not Latinx/Hispanic: Total,integer,,False
13666,3,True,Students,Student Diversity,Student Ethnicity - International,Ethnicity Unsure/Not Reported: Total,Students -> Student Diversity -> Student Ethnicity - International -> Ethnicity Unsure/Not Reported: Total,integer,,False
13788,3,True,Students,Student Diversity,Student Ethnicity - International,Total: Total Students,Students -> Student Diversity -> Student Ethnicity - International -> Total: Total Students,integer,,False
